iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,0,1,0,231,123,1231,4,0,4,0,0,12,12,12,,,,,,,,,,,,,228.5557402000013,229.55556559999968,229.53913340000145,234.34318490000078,234.34318490000078,None,230.53995913000034,None,"['num_2', 'num_3', 'num_1']","[0.9865591999987373, 1.6106497000000672, 2.546846599998389]",234.34318490000078,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,0,0,323,132,2121,4,0,4,0,0,13,13,13,,,,,,,,,,,,,243.3501028000028,244.35104910000155,244.35104910000155,249.15488950000145,249.15488950000145,None,245.3518269299995,248.17075169999953,"['num_3', 'num_1', 'num_2']","[0.878699000000779, 1.5747899000016332, 2.238833400002477]",249.15488950000145,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,0,1,231,313,2311,4,0,4,0,0,14,14,14,,,,,,,,,,,,,258.1293203999994,259.1296046000025,259.1296046000025,263.93402910000077,263.93402910000077,None,260.13033303000265,None,"['num_2', 'num_3', 'num_1']","[0.7559035000012955, 1.37156590000086, 2.0115666999990935]",263.93402910000077,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,1,0,212,121,3222,4,0,4,0,0,15,15,15,,,,,,,,,,,,,272.9410615000015,273.94163160000244,273.94163160000244,278.7452235000019,278.7452235000019,None,274.942304530002,277.7617691000014,"['num_2', 'num_1', 'num_2']","[1.136469399996713, 1.7042961999977706, 2.216661299997213]",278.7452235000019,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,1,1,0,312,231,1232,4,0,4,0,0,16,16,16,,,,,,,,,,,,,287.73583150000195,288.73651729999983,288.73651729999983,293.54070409999986,293.54070409999986,None,289.7372399299995,None,"['num_2', 'num_3', 'num_1']","[0.8607511000009254, 1.508867000000464, 2.23644559999957]",293.54070409999986,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,1,0,313,221,2131,4,0,4,0,0,17,17,17,,,,,,,,,,,,,302.54813520000243,303.548847500002,303.548847500002,308.3523822999996,308.3523822999996,None,304.5495012300009,None,"['num_2', 'num_2', 'num_1']","[0.7614514999986568, 1.2091586999995343, 1.8250573000004806]",308.3523822999996,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,0,1,0,221,312,3313,4,0,4,0,0,18,18,18,,,,,,,,,,,,,317.34323570000197,318.3438511000022,318.3438511000022,323.14746260000175,323.14746260000175,None,319.34442173000133,None,"['num_2', 'num_2', 'num_1']","[0.7102598000019498, 1.1421819999995932, 1.662592600001517]",323.14746260000175,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,0,1,121,313,3331,4,0,4,0,0,19,19,19,,,,,,,,,,,,,332.1550483000028,333.15598800000225,333.13916280000194,337.94301950000226,337.94301950000226,None,334.1401922300021,336.9587320999999,"['num_1', 'num_2', 'num_1']","[1.2188095999990765, 1.7947093000002496, 2.3384272000002966]",337.94301950000226,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,1,1,232,313,1112,4,0,4,0,0,20,20,20,,,,,,,,,,,,,346.95005049999963,347.95035140000255,347.95035140000255,352.75454300000274,352.75454300000274,None,348.95199903000247,None,"['num_2', 'num_3', 'num_2']","[1.0948806000014883, 1.711208100001386, 2.3426742000010563]",352.75454300000274,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,0,1,213,132,2312,4,0,4,0,0,21,21,21,,,,,,,,,,,,,361.74557020000066,362.74638510000295,362.74638510000295,367.55005540000275,367.55005540000275,None,363.74688653000266,None,"['num_2', 'num_1', 'num_3']","[1.5074794000029215, 2.1797866000015347, 2.8434550000019954]",367.55005540000275,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
