block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,11.700521799999933,None,space,2.363866499999858,12.650862199999892,None,,,,,,,1,001,2022_Apr_23_1416,expStairCase,2021.2.3,59.599834789188705,
,,,,,,,,,,,,,,,,,,,,,,25.04388730000005,None,space,3.7071118999999726,25.04388730000005,None,,,,,,,
