iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,8.387690300005488,None,space,0.1611836000229232,9.354694900015602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
0,1,0,1,0,323,232,3221,0,0,0,0,0,0,0,0,,,,,,,19.54662599999574,None,space,17.320914899988566,19.54662599999574,None,37.91093919999548,38.92874980001943,38.91218509999453,43.71545680001145,43.699373100011144,None,39.89603101001412,42.71475250000367,['up'],[5.096531499992125],43.699373100011144,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
1,0,0,1,0,131,213,3232,0,0,0,0,0,1,1,1,,,,,,,,,,,,,52.723131600010674,53.72370309999678,53.7070992999943,58.510811000014655,58.510811000014655,None,54.707576809995224,None,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']","[0.6771540000045206, 0.8531249000225216, 1.1811559000052512, 1.4928730000101496, 1.7811217000125907, 2.5327423000126146, 3.0612231000268366, 3.4932620000035968, 4.653044700011378, 5.269166700018104]",58.510811000014655,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
1,0,1,1,1,121,232,2321,0,0,0,0,0,2,2,2,,,,,,,,,,,,,67.50149320001947,68.50177350000013,68.50177350000013,73.30653780000284,73.30653780000284,None,69.50306231000869,None,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']","[0.03342920000432059, 0.20926169998710975, 0.39344399998662993, 0.5853642000001855, 0.7774772999982815, 0.9615620000113267, 1.1370938000036404, 1.3295220000145491, 1.5294035999977496, 1.7374617999885231, 1.937404600001173, 2.1376150000141934, 2.3213649000099394, 2.545029600005364, 2.7212167000107, 2.9209967000060715, 3.1213708000141196, 3.297483200003626, 3.505342999997083, 3.697341699997196, 3.9054184000124224]",73.30653780000284,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
1,0,0,0,0,112,333,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,82.31347160000587,83.3146032000077,83.3146032000077,88.11855189999915,88.11855189999915,None,84.31512641000737,87.13347610001802,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']","[0.20504249999066815, 0.4771818000008352, 1.0208832999924198, 1.3096217999991495, 1.613707999989856, 1.7572344999935012, 1.9092003999976441, 2.045186700008344, 2.2132621000055224, 2.3493229000014253, 2.52564939999138, 2.6855943000118714, 2.853302400006214, 3.0052852999942843, 3.1732838999887463, 3.3253648999962024, 3.5014864999975543, 3.653489999996964, 3.8052622000104748, 3.965375600004336, 4.125170299987076]",88.11855189999915,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
1,1,1,0,0,212,323,2331,0,0,0,0,0,4,4,4,,,,,,,,,,,,,97.12597250001272,98.12606720000622,98.10938790001092,102.91345039999578,102.91345039999578,None,99.11050180999737,None,None,,102.91345039999578,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
1,1,0,1,0,121,213,3323,0,0,0,0,0,5,5,5,,,,,,,,,,,,,111.90385440000682,112.906719599996,112.906719599996,117.70862360001775,117.70862360001775,None,113.90513481000963,116.7246883000189,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']","[0.1273450999869965, 0.2875832999998238, 0.43914149998454377, 0.7513440999900922, 0.895305299985921, 1.047781200002646, 1.2154375999816693, 1.3831811999843922, 1.5357023999968078, 1.7115877000032924, 1.8553476999804843, 2.023441700002877, 2.1916917999915313, 2.359688800002914, 2.5188956999918446, 2.7036793000006583, 2.8478812999965157, 2.9675338999950327, 3.1756989999848884, 3.3196082999929786, 3.4796751999820117, 3.6389642999856733, 3.7678166999830864, 3.9595260999922175, 4.111225899978308, 4.287883199984208, 4.447562599991215, 4.615426299977116, 4.782825799979037, 4.95920019998448, 5.11170409998158, 5.2795572000031825, 5.439915299997665, 5.599713599978713, 5.78342269998393, 5.935543999978108, 6.103501099976711, 6.263967299979413, 6.423552199994447, 6.583088999992469, 6.751411199977156, 6.92737119999947, 7.095347199996468, 7.263857499987353, 7.431506399996579, 7.591233799990732, 7.759664099983638, 7.927456799981883]",117.70862360001775,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
0,0,0,1,1,231,313,1211,0,0,0,0,0,6,6,6,,,,,,,,,,,,,126.71609679999528,127.7164515000186,127.69992700000876,132.50493480000296,132.50493480000296,None,128.70073661000643,None,"['down', 'down', 'down', 'down', 'down', 'down', 'down']","[3.611438399995677, 3.75504109999747, 3.8911709999956656, 4.027475499984575, 4.1637338000000454, 4.315422599989688, 4.45961280001211]",132.50493480000296,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
0,0,1,1,0,233,121,2232,0,0,0,0,0,7,7,7,,,,,,,,,,,,,141.4941475999949,142.49498439999297,142.49498439999297,147.29925559999538,147.29925559999538,None,143.49564441001567,146.31535950000398,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']","[0.1928475000022445, 0.40081640001153573, 0.6570446999976411, 0.8489303000096697, 1.032719900016673, 1.2092520000005607, 1.5046699999948032, 2.3848716999928, 2.5848413000057917, 2.768693899997743, 2.9770184000080917, 3.2888105000020005]",147.29925559999538,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
0,0,1,0,1,123,312,1312,0,0,0,0,0,8,8,8,,,,,,,,,,,,,156.30653359999997,157.3067849999934,157.3067849999934,162.11090060000424,162.09387760001118,None,158.3077984100004,None,None,,162.09387760001118,None,,,,,,,,,,,,,2,001,2022_Apr_21_1050,expStairCase,2021.2.3,59.662845264048,
