block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5.040646500012372,None,space,0.6787867000093684,5.966215299966279,None,,,,,,,1,001,2022_Jan_08_2045,expDesign,2021.2.3,59.96016246486783,
,,,,,,,,,,,,,,,,,,,,,,6.666588999971282,None,space,0.6244308999739587,6.666588999971282,None,,,,,,,
