block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,9.152651499956846,None,space,0.4988737999810837,10.103022299997974,None,,,,,,,1,001,2022_Jan_09_1358,expDesign,2021.2.3,59.93676671805206,
,,,,,,,,,,,,,,,,,,,,,,20.6085775999818,None,space,1.273340499959886,20.6085775999818,None,,,,,,,
