block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,7.066882200015243,None,space,52.953005200019106,7.985301600012463,None,,,,,,,1,001,2022_Jan_09_2017,expDesign,2021.2.3,60.31497687627125,
,,,,,,,,,,,,,,70.95236930000829,None,space,1.2679299999726936,70.95236930000829,None,,,,,,,
