block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.280714499996975,None,space,0.5086662999819964,7.2061977999983355,None,1,001,2022_Jan_09_1309,expDesign,2021.2.3,60.9083505846589,
