iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,8.70942889999992,None,space,0.5047687999999653,9.659601800000019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
0,1,0,1,0,323,232,3221,0,0,0,0,0,0,0,0,,,,,,,20.201457899999923,None,space,5.083160700000008,20.201457899999923,None,26.33991179999998,27.340680299999804,27.3239951999999,32.12786559999995,32.11125479999987,None,28.32493810999988,31.144098299999996,['down'],[2.8448101999999835],32.11125479999987,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
1,0,0,1,0,131,213,3232,0,0,0,0,0,1,1,1,,,,,,,,,,,,,41.135181299999886,42.135990699999866,42.11955069999999,46.92312519999996,46.92312519999996,None,43.119902409999824,None,None,,46.92312519999996,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
1,0,1,1,1,121,232,2321,0,0,0,0,0,2,2,2,,,,,,,,,,,,,55.913748999999825,56.91413849999981,56.91413849999981,61.71831189999989,61.71831189999989,None,57.91531271000001,None,['down'],[0.7258818000000247],61.71831189999989,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
1,0,0,0,0,112,333,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,70.72552849999988,71.72648370000002,71.72648370000002,76.53014889999986,76.53014889999986,None,72.72770551,None,['down'],[0.6260969999998451],76.53014889999986,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
1,1,1,0,0,212,323,2331,0,0,0,0,0,4,4,4,,,,,,,,,,,,,85.52061089999984,86.52153239999984,86.52153239999984,91.3253467999998,91.30863079999995,None,87.52312270999998,90.34161679999988,None,,91.30863079999995,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
1,1,0,1,0,121,213,3323,0,0,0,0,0,5,5,5,,,,,,,,,,,,,100.31568859999993,101.31657580000001,101.31657580000001,106.1218116,106.1218116,None,102.31779191000003,None,['down'],[0.7944969999998648],106.1218116,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
0,0,0,1,1,231,313,1211,0,0,0,0,0,6,6,6,,,,,,,,,,,,,115.14481679999994,116.14583529999982,116.12861629999998,120.93285509999987,120.93285509999987,None,117.13001561000003,None,['down'],[1.2792006999998193],120.93285509999987,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
0,0,1,1,0,233,121,2232,0,0,0,0,0,7,7,7,,,,,,,,,,,,,129.9232075,130.9244971999999,130.9244971999999,135.72775899999988,135.72775899999988,None,131.92516030999985,None,['down'],[1.4042698000000655],135.72775899999988,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
0,0,1,0,1,123,312,1312,0,0,0,0,0,8,8,8,,,,,,,,,,,,,144.71809759999996,145.71894069999985,145.71894069999985,150.52299229999994,150.52299229999994,None,146.71973651000002,None,['down'],[0.5774750999999014],150.52299229999994,None,,,,,,,,,,,,,1,001,2022_Apr_23_1418,expStairCase,2021.2.3,60.17078876682045,
