iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,8.816575499949977,None,space,0.7169374999357387,9.784701599972323,None,,,,,,,,,,,,,,,,,,,1,001,2022_Jan_11_1341,expStairCase,2021.2.3,60.172092177090015,
0,0,1,1,1,121,213,1212,0,0,0,0,0,0,0,0,,,,,,,20.51122139999643,None,space,1.5183850000612438,20.51122139999643,None,23.0565444000531,24.057407399988733,24.057407399988733,28.86258670000825,28.846272599999793,None,25.057743189961183,None,['left'],[0.44736790005117655],28.846272599999793,None,1,001,2022_Jan_11_1341,expStairCase,2021.2.3,60.172092177090015,
0,1,0,0,0,132,321,1221,0,0,0,0,0,1,1,1,,,,,,,,,,,,,37.83552189997863,38.83693009999115,38.83693009999115,43.65299910004251,43.63624539994635,36.85175999999046,39.83717488996918,42.652323100017384,['left'],[0.6824696999974549],43.63624539994635,36.85175999999046,1,001,2022_Jan_11_1341,expStairCase,2021.2.3,60.172092177090015,
1,1,1,1,1,131,212,3121,0,0,0,0,0,2,2,2,,,,,,,,,,,,,52.62358470004983,53.624048199970275,53.624048199970275,58.42795419995673,58.42795419995673,51.63838739995845,54.62453249002574,57.44198919995688,['right'],[1.0936767999082804],58.42795419995673,51.63838739995845,1,001,2022_Jan_11_1341,expStairCase,2021.2.3,60.172092177090015,
