iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,0,0,1,213,321,1221,0,0,0,0,0,23,23,23,,,,,,,,,,,,,366.64676420006435,367.64747540000826,367.64747540000826,372.4494335000636,372.4494335000636,365.66468130005524,368.6509771199664,None,None,,372.4494335000636,365.66468130005524,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
0,1,1,0,0,313,232,1122,0,0,0,0,0,24,24,24,,,,,,,,,,,,,381.44029699999373,382.45504670008086,382.4375500000315,387.23987310007215,387.23987310007215,380.4549679000629,383.4380053200759,386.2557975000236,None,,387.23987310007215,380.4549679000629,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
1,1,0,0,1,312,231,2133,0,0,0,0,0,25,25,25,,,,,,,,,,,,,396.2278416000772,397.24087019998115,397.2242492000805,402.0321410000324,402.0321410000324,395.2436134000309,398.22435982006135,401.0433555999771,None,,402.0321410000324,395.2436134000309,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
0,1,0,1,1,212,323,2133,0,0,0,0,0,26,26,26,,,,,,,,,,,,,411.017018500017,412.0177496999968,412.0177496999968,416.81976540002506,416.81976540002506,410.03371940006036,413.01863562006037,415.83242340001743,['up'],[0.4622887000441551],416.81976540002506,410.03371940006036,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
1,1,1,1,1,121,212,2122,0,0,0,0,0,27,27,27,,,,,,,,,,,,,425.80706919997465,426.80679990001954,426.80679990001954,431.60916610003915,431.60916610003915,424.8238219000632,427.80788671998306,430.6226263999706,['up'],[4.024832000024617],431.60916610003915,424.8238219000632,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
0,1,0,0,0,323,232,2121,0,0,0,0,0,28,28,28,,,,,,,,,,,,,440.5973848999711,441.59697229997255,441.59697229997255,446.3995686999988,446.3995686999988,439.6130437999964,442.59808432001154,445.41466320003383,None,,446.3995686999988,439.6130437999964,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
1,1,0,1,0,123,312,1223,0,0,0,0,0,29,29,29,,,,,,,,,,,,,455.387099100044,456.3874548000749,456.3874548000749,461.19208349997643,461.19208349997643,454.40431250003166,457.39105462008155,None,['up'],[1.6368946000002325],461.19208349997643,454.40431250003166,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
1,1,1,0,1,132,321,2231,0,0,0,0,0,30,30,30,,,,,,,,,,,,,470.17800750001334,471.1785592000233,471.1785592000233,475.9781725000357,475.9781725000357,469.19443630008027,472.17654982004314,None,None,,475.9781725000357,469.19443630008027,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
0,1,0,0,1,313,231,1133,0,0,0,0,0,31,31,31,,,,,,,,,,,,,484.9673839000752,485.9703764000442,485.9703764000442,490.77057970000897,490.77057970000897,483.9866591000464,486.97128562005236,None,None,,490.77057970000897,483.9866591000464,,,,,,,,,,,,,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.77373290003743,None,space,2.2051528999581933,498.77373290003743,None,501.00621370004956,None,space,1.327675300068222,501.00621370004956,None,1,001,2022_Jan_11_1752,expStairCase,2021.2.3,60.014715622509684,
