iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,6.281493499991484,None,space,0.15162800007965416,7.241795099922456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
0,1,0,1,0,323,232,3221,0,0,0,0,0,0,0,0,,,,,,,17.39028229995165,None,space,1.1010864999843761,17.39028229995165,None,19.524114699917845,20.5244953999063,20.5244953999063,25.326680999947712,25.30891939997673,None,21.524950739950874,24.341842599911615,['down'],[0.3664534999988973],25.30891939997673,None,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
1,0,0,1,0,131,213,3232,0,0,0,0,0,1,1,1,,,,,,,,,,,,,34.29794969991781,35.31138420000207,35.29533669992816,40.09878369991202,40.09878369991202,33.31893799989484,36.295479339919986,39.09789919992909,['down'],[2.791545599931851],40.09878369991202,33.31893799989484,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
1,0,1,1,1,121,232,2321,0,0,0,0,0,2,2,2,,,,,,,,,,,,,49.093568199896254,50.10599839990027,50.08889759995509,54.88861929997802,54.88861929997802,48.10439879994374,51.091732739959845,None,None,,54.88861929997802,48.10439879994374,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
1,0,0,0,0,112,333,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,63.87833919993136,64.87876229989342,64.87876229989342,69.68053889996372,69.68053889996372,62.89444329997059,65.87580773993395,None,None,,69.68053889996372,62.89444329997059,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
1,1,1,0,0,212,323,2331,0,0,0,0,0,4,4,4,,,,,,,,,,,,,78.66632999991998,79.6687826999696,79.6687826999696,84.4707972999895,84.4707972999895,77.6832930999808,80.66905623991042,None,None,,84.4707972999895,77.6832930999808,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
1,1,0,1,0,121,213,3323,0,0,0,0,0,5,5,5,,,,,,,,,,,,,93.45773709996138,94.45924809994176,94.45924809994176,99.26082089997362,99.26082089997362,92.47590489999857,95.45896823997609,None,['down'],[0.3624877000693232],99.26082089997362,92.47590489999857,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
0,0,0,1,1,231,313,1211,0,0,0,0,0,6,6,6,,,,,,,,,,,,,108.24808609997854,109.26515999995172,109.24812759994529,114.05064499995206,114.05064499995206,107.26580929988995,110.24731443999335,None,None,,114.05064499995206,107.26580929988995,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
0,0,1,1,0,233,121,2232,0,0,0,0,0,7,7,7,,,,,,,,,,,,,123.03999509999994,124.0548315999331,124.0381509999279,128.84047149994876,128.84047149994876,122.0555039999308,125.03900923989713,None,['down'],[3.2027025000425056],128.84047149994876,122.0555039999308,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
0,0,1,0,1,123,312,1312,0,0,0,0,0,8,8,8,,,,,,,,,,,,,137.8262727999827,138.82555259997025,138.82555259997025,143.6332747999113,143.6332747999113,136.84394029993564,139.82901303996331,None,None,,143.6332747999113,136.84394029993564,,,,,,,,,,,,,1,001,2022_Jan_11_1803,expStairCase,2021.2.3,59.94025154889162,
