iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5.294196399976499,None,space,1.9646808999823406,6.241502499906346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
0,0,1,1,1,121,213,1212,0,0,0,0,0,0,0,0,,,,,,,18.20018409995828,None,space,7.404074700083584,18.20018409995828,None,26.62085870001465,27.62141879997216,27.62141879997216,32.423684699926525,32.423684699926525,None,28.620082949940116,None,['down'],[3.096453799982555],32.423684699926525,None,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
0,1,0,0,0,132,321,1221,0,0,0,0,0,1,1,1,,,,,,,,,,,,,41.41089399997145,42.4109838999575,42.4109838999575,47.21363739995286,47.21363739995286,None,43.411676250002344,46.22558329999447,['down'],[2.653457000036724],47.21363739995286,None,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
1,1,1,1,1,131,212,3121,0,0,0,0,0,2,2,2,,,,,,,,,,,,,56.20108919998165,57.199881199980155,57.199881199980155,62.002080900012515,62.002080900012515,55.21565529995132,58.20207414992619,61.01836459990591,['down'],[0.45500990003347397],62.002080900012515,55.21565529995132,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
1,0,0,1,0,121,212,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,70.99364499992225,72.00814589997754,71.99417720001657,76.79364099993836,76.79364099993836,70.00904369994532,72.99292444991879,75.80801519996021,['down'],[0.3734093999955803],76.79364099993836,70.00904369994532,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
1,1,0,0,1,213,132,2133,0,0,0,0,0,4,4,4,,,,,,,,,,,,,85.78113429993391,86.78173019993119,86.78173019993119,91.58176159998402,91.58176159998402,84.7993686000118,87.78191134992521,90.59555039997213,['up'],[0.3832878000102937],91.58176159998402,84.7993686000118,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
1,0,0,1,1,123,212,3131,0,0,0,0,0,5,5,5,,,,,,,,,,,,,100.57113249995746,101.5699812999228,101.5699812999228,106.3721169999335,106.3721169999335,99.58762809995096,102.57223825000692,105.3855722999433,['down'],[0.8309065999928862],106.3721169999335,99.58762809995096,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
0,1,1,0,1,131,212,1212,0,0,0,0,0,6,6,6,,,,,,,,,,,,,115.35959449992515,116.36011759995017,116.36011759995017,121.16199459997006,121.16199459997006,114.3775429999223,117.36202814995777,120.17557739990298,None,,121.16199459997006,114.3775429999223,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
0,0,1,1,0,313,231,1213,0,0,0,0,0,7,7,7,,,,,,,,,,,,,130.1493421999039,131.15152989991475,131.15152989991475,135.95193300000392,135.95193300000392,129.16918849991634,132.15220374993515,134.96841199998744,None,,135.95193300000392,129.16918849991634,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
1,1,1,0,0,123,231,3213,0,0,0,0,0,8,8,8,,,,,,,,,,,,,144.93967629992403,145.93974760000128,145.93974760000128,150.7436898999149,150.7436898999149,143.9593961999053,146.94057854993736,149.7583963999059,['down'],[1.2812200000043958],150.7436898999149,143.9593961999053,,,,,,,,,,,,,1,001,2022_Jan_11_1740,expStairCase,2021.2.3,60.096912291093595,
