block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,keyResp.keys,keyResp.rt,keyResp.started,keyResp.stopped,blockNum.started,blockNum.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,5.272455700032879,None,space,1.4273469999898225,6.195528400014155,None,,,,001,2022_Jan_07_1837,expDesign,2021.2.3,60.026639822949576,
,,,,,,,,,,,,,,7.645362600043882,None,,,,,,,
