block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,keyResp.keys,keyResp.rt,keyResp.started,keyResp.stopped,blockNum.started,blockNum.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,7.744071300025098,None,space,0.874777199991513,8.67961859999923,None,,,1,001,2022_Jan_07_1703,expDesign,2021.2.3,59.94154500680351,
,,,,,,,,,,,,,,9.579903499979991,None,,,,,,,
