iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.started,trialKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5.552525000006426,None,space,1.316244599991478,6.474487199971918,None,,,,,,,,,,,,,,,,,,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
0,1,1,1,1,323,231,1133,0,0,0,0,0,0,0,0,,,,,,,17.781998499995098,None,space,4.523719199991319,17.781998499995098,None,23.33011430001352,24.332112599979155,24.332112599979155,29.1397386000026,29.122340300003998,None,25.332547490013532,None,None,29.122340300003998,None,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
0,0,1,1,0,123,231,3233,0,0,0,0,0,1,1,1,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
0,0,0,1,0,233,312,1131,0,0,0,0,0,2,2,2,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
1,1,1,0,0,313,122,3111,0,0,0,0,0,3,3,3,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
1,0,1,0,1,321,112,2113,0,0,0,0,0,4,4,4,,,,,,,,,,,,,100.70254710002337,101.70297530002426,101.70297530002426,None,None,None,102.70197208999306,None,None,None,None,1,001,2022_Jan_09_1950,expDesign,2021.2.3,59.97789215517016,
