block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.070474900014233,None,space,1.4684345999849029,15.016174499993213,None,,,,,,,1,001,2022_Jan_08_2013,expDesign,2021.2.3,59.99538034847444,
,,,,,,,,,,,,,,16.50177370000165,None,space,2.005790099967271,16.50177370000165,None,,,,,,,
