iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,6.670227600028738,None,space,0.20278010005131364,7.637583200004883,None,,,,,,,,,,,,,,,,,,,1,001,2022_Jan_11_1651,expStairCase,2021.2.3,59.39931846971141,
0,0,1,1,1,121,213,1212,0,0,0,0,0,0,0,0,,,,,,,17.844432800076902,None,space,6.416956000030041,17.844432800076902,None,25.282653199974447,26.282034800038673,26.282034800038673,31.08542620006483,31.068730500061065,None,27.28184500003699,None,['up'],[0.43159719998948276],31.068730500061065,None,1,001,2022_Jan_11_1651,expStairCase,2021.2.3,59.39931846971141,
0,1,0,0,0,132,321,1221,0,0,0,0,0,1,1,1,,,,,,,,,,,,,40.05690910003614,41.0551659000339,41.0551659000339,45.85885309998412,45.85885309998412,39.07014139997773,42.05703880002257,44.870544300065376,['down'],[0.6804494999814779],45.85885309998412,39.07014139997773,1,001,2022_Jan_11_1651,expStairCase,2021.2.3,59.39931846971141,
1,1,1,1,1,131,212,3121,0,0,0,0,0,2,2,2,,,,,,,,,,,,,54.84313649998512,55.84439400001429,55.84439400001429,60.64884090004489,60.64884090004489,53.86620779999066,56.847331100073646,59.66318230004981,['down'],[0.5364398000529036],60.64884090004489,53.86620779999066,1,001,2022_Jan_11_1651,expStairCase,2021.2.3,59.39931846971141,
1,0,0,1,0,121,212,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,69.63619860005565,70.63662410003599,70.63662410003599,75.43884129996877,75.43884129996877,68.65387080004439,71.63727860006038,74.45129160000943,['down'],[0.4454236999154091],75.43884129996877,68.65387080004439,1,001,2022_Jan_11_1651,expStairCase,2021.2.3,59.39931846971141,
