iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,8.411050700000487,None,space,0.5591621000785381,9.328978499979712,None,,,,,,,,,,,,,,,,,,,1,001,2022_Jan_11_1822,expStairCase,2021.2.3,59.869233655644635,
0,1,0,1,0,323,232,3221,0,0,0,0,0,0,0,0,,,,,,,19.886325999978,None,space,1.2278199000284076,19.886325999978,None,22.138397100032307,23.138832799973898,23.138832799973898,27.94126650004182,27.94126650004182,None,24.139293860003818,None,['down'],[0.46387109998613596],27.94126650004182,None,1,001,2022_Jan_11_1822,expStairCase,2021.2.3,59.869233655644635,
1,0,0,1,0,131,213,3232,0,0,0,0,0,1,1,1,,,,,,,,,,,,,36.93039580003824,37.92871479992755,37.92871479992755,42.731574399978854,42.731574399978854,None,38.93004256003769,41.746615699958056,None,,42.731574399978854,None,1,001,2022_Jan_11_1822,expStairCase,2021.2.3,59.869233655644635,
