iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,212,121,2322,3,0,3,0,0,23,23,23,,,,,,,,,,,,,1010.6447132999892,1011.6469174000085,1011.6469174000085,1016.4491149000241,1016.4491149000241,1009.6966652999981,1012.6473153899657,1015.4619439999806,None,,1016.4491149000241,1009.6966652999981,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,0,0,132,323,1333,3,0,3,0,0,24,24,24,,,,,,,,,,,,,1027.4362113000243,1028.4391220000107,1028.4391220000107,1033.2531190000009,1033.2362449999782,1026.4539490999887,1029.4384560900157,1032.2582992999814,None,,1033.2362449999782,1026.4539490999887,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,0,1,323,231,2311,3,0,3,0,0,25,25,25,,,,,,,,,,,,,1044.2285177999875,1045.2275185000035,1045.2275185000035,1050.0301386999781,1050.0301386999781,1043.2458529999712,1046.2296862899907,1049.0459111999953,None,,1050.0301386999781,1043.2458529999712,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,0,1,332,121,1213,3,0,3,0,0,26,26,26,,,,,,,,,,,,,1061.0194803000195,1062.0228842999786,1062.0228842999786,1066.8384726999793,1066.823544599989,1060.03680609999,1063.0188956900033,None,None,,1066.823544599989,1060.03680609999,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,1,1,232,123,1221,3,0,3,0,0,27,27,27,,,,,,,,,,,,,1077.808693900006,1078.8127782000229,1078.8127782000229,1083.6115307,1083.6115307,1076.8260743999854,1079.8117999899782,None,None,,1083.6115307,1076.8260743999854,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,1,1,323,232,2231,3,0,3,0,0,28,28,28,,,,,,,,,,,,,1094.602763700008,1095.6026657000184,1095.6026657000184,1100.400801300013,1100.400801300013,1093.619029900001,1096.5978939900174,None,None,,1100.400801300013,1093.619029900001,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,0,321,212,2322,3,0,3,0,0,29,29,29,,,,,,,,,,,,,1111.3966296999715,1112.410144399968,1112.3935902999947,1117.1946971999714,1117.1946971999714,1110.4101267000078,1113.3942955900216,None,None,,1117.1946971999714,1110.4101267000078,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,1,121,213,1232,3,0,3,0,0,30,30,30,,,,,,,,,,,,,1128.1870498000062,1129.2019624999957,1129.1846256999997,1133.986021800025,1133.986021800025,1127.2183036999777,1130.1856139899696,1132.9999703000067,None,,1133.986021800025,1127.2183036999777,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,0,1,321,213,2311,3,0,3,0,0,31,31,31,,,,,,,,,,,,,1144.9751315999893,1145.9753090000013,1145.9753090000013,1150.7784621000174,1150.7784621000174,1143.9929300000076,1146.9754279899876,1149.7891340000206,None,,1150.7784621000174,1143.9929300000076,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,0,1,313,232,3213,4,0,4,0,0,0,0,0,,,,,,,1191.1949453999987,None,space,20.732755200006068,1191.1949453999987,None,1212.9545008999994,1213.9534862000146,1213.9534862000146,1218.759549600014,1218.7420888000051,None,1214.955770790018,1217.7748017999693,"['num_1', 'num_3']","[1.6166212999960408, 1.836588700010907]",1218.7420888000051,None,1160.7815425000153,None,space,20.400261100032367,1160.7815425000153,None,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,0,1,322,213,1112,4,0,4,0,0,1,1,1,,,,,,,,,,,,,1229.7305657999823,1230.7279196999734,1230.7279196999734,1235.5318452999927,1235.5318452999927,1228.7459692999837,1231.7304202899918,None,None,,1235.5318452999927,1228.7459692999837,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,1,1,121,233,2223,4,0,4,0,0,2,2,2,,,,,,,,,,,,,1246.5163874999853,1247.5177641999908,1247.5177641999908,1252.323232499999,1252.323232499999,1245.5325260999962,1248.51809128999,None,None,,1252.323232499999,1245.5325260999962,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,0,0,313,232,2332,4,0,4,0,0,3,3,3,,,,,,,,,,,,,1263.3126018000185,1264.312841899984,1264.312841899984,1269.115186400013,1269.115186400013,1262.329007000022,1265.3125703899655,None,None,,1269.115186400013,1262.329007000022,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,0,1,313,132,3122,4,0,4,0,0,4,4,4,,,,,,,,,,,,,1280.1008747000014,1281.1023931999807,1281.1023931999807,1285.9064695999841,1285.9064695999841,1279.119021099992,1282.10106409,None,"['num_1', 'num_3']","[6.043100000009872, 6.231074400013313]",1285.9064695999841,1279.119021099992,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,1,1,123,231,2121,4,0,4,0,0,5,5,5,,,,,,,,,,,,,1296.8909569000243,1297.8935435999883,1297.8935435999883,1302.6957821999677,1302.6957821999677,1295.9098074000212,1298.8919924900051,None,None,,1302.6957821999677,1295.9098074000212,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,1,0,313,132,1123,4,0,4,0,0,6,6,6,,,,,,,,,,,,,1313.683765899972,1314.6847655000165,1314.6847655000165,1319.4880165000213,1319.4880165000213,1312.7004111999995,1315.6842165899811,None,"['num_1', 'num_2', 'num_3', 'num_1']","[2.6965029999846593, 2.8965628999867477, 3.079483200039249, 3.2304769000038505]",1319.4880165000213,1312.7004111999995,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,1,0,321,233,2321,4,0,4,0,0,7,7,7,,,,,,,,,,,,,1330.473538500024,1331.4754576999694,1331.4754576999694,1336.278965800011,1336.278965800011,1329.4913994999952,1332.4755130899953,1335.2917705000145,"['num_2', 'num_3']","[1.3876150000141934, 1.6375203999923542]",1336.278965800011,1329.4913994999952,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
